LoanID,CustomerID,BranchID,LoanAmount,LoanType,Rate,LoanTerm,ApprovalRejectionDate,LoanStatus
421,421,1,32145.63,Personal,4.94,60,8/14/2020,Approved
422,422,98,47153.58,Auto,7.75,36,2/14/2022,Approved
423,423,4,23366.83,Personal,6.22,12,11/15/2022,Rejected
424,424,41,21382.29,Auto,9.16,48,3/18/2021,Approved
425,425,99,27486.50,Auto,4.99,48,12/23/2020,Rejected
426,426,53,36258.74,Mortgage,2.19,24,9/18/2020,Closed
427,427,31,18582.98,Personal,1.44,48,4/7/2020,Closed
428,428,33,1006.37,Mortgage,5.30,36,5/19/2021,Rejected
429,429,5,25602.15,Mortgage,4.94,24,11/12/2020,Closed
430,430,43,21544.63,Mortgage,3.31,24,8/30/2020,Closed
431,431,11,27102.45,Mortgage,6.31,60,1/16/2020,Rejected
432,432,32,36050.30,Auto,3.25,24,6/9/2021,Rejected
433,433,1,14886.16,Mortgage,2.95,48,1/25/2021,Approved
434,434,43,25757.72,Auto,6.60,60,10/13/2020,Approved
435,435,6,13416.05,Auto,9.50,36,3/18/2021,Rejected
436,436,92,23507.99,Mortgage,2.82,48,4/8/2021,Rejected
437,437,81,17882.42,Auto,2.65,48,8/13/2021,Rejected
438,438,11,19083.02,Personal,5.67,48,2/15/2021,Rejected
439,439,41,29388.69,Personal,2.07,36,5/24/2021,Rejected
440,440,27,34790.94,Personal,3.65,60,1/18/2022,Approved
441,441,61,1620.27,Personal,9.92,60,5/13/2020,Rejected
442,442,76,43955.42,Auto,8.57,48,9/27/2022,Closed
443,443,13,18852.44,Auto,7.36,24,11/6/2022,Approved
444,444,95,32536.91,Personal,1.23,24,4/21/2022,Closed
445,445,35,6997.23,Personal,3.39,48,1/3/2021,Approved
446,446,25,29001.35,Personal,6.13,24,12/18/2021,Closed
447,447,94,34244.52,Personal,7.39,36,7/21/2021,Closed
448,448,36,8714.46,Auto,7.02,60,8/31/2020,Rejected
449,449,21,45695.59,Personal,2.67,36,3/22/2021,Rejected
450,450,55,38115.85,Personal,5.20,48,11/11/2021,Approved
451,451,36,27162.06,Mortgage,2.79,24,6/21/2020,Approved
452,452,28,9137.24,Mortgage,9.31,48,8/6/2022,Rejected
453,453,27,43412.02,Auto,6.02,36,10/8/2021,Closed
454,454,12,4362.67,Personal,4.51,60,7/6/2022,Approved
455,455,74,6643.41,Personal,9.26,12,4/18/2020,Approved
456,456,26,35210.54,Mortgage,9.14,48,5/31/2022,Rejected
457,457,93,13439.18,Personal,5.54,48,11/21/2022,Rejected
458,458,45,23506.58,Personal,7.18,48,2/6/2021,Approved
459,459,6,27406.60,Personal,3.87,48,3/6/2022,Closed
460,460,89,23453.47,Mortgage,3.77,60,5/3/2022,Approved
461,461,8,5110.79,Mortgage,5.95,60,4/1/2022,Rejected
462,462,75,37136.25,Personal,8.62,36,4/14/2022,Approved
463,463,17,12759.52,Personal,6.37,12,9/8/2022,Approved
464,464,38,37188.05,Personal,5.13,48,9/19/2022,Closed
465,465,77,43399.25,Personal,6.98,36,3/27/2021,Approved
466,466,41,27282.32,Auto,8.31,60,10/27/2021,Closed
467,467,15,35612.45,Mortgage,8.09,24,11/5/2022,Rejected
468,468,83,2809.95,Auto,4.34,60,5/26/2020,Rejected
469,469,83,2800.66,Auto,9.42,60,6/26/2021,Approved
470,470,74,10660.95,Auto,1.14,24,5/25/2022,Rejected
471,471,28,18560.78,Auto,5.06,24,4/26/2022,Rejected
472,472,25,9956.41,Personal,9.17,36,2/24/2020,Approved
473,473,79,32113.05,Personal,7.26,12,1/5/2021,Approved
474,474,35,14567.49,Personal,7.34,12,4/16/2020,Approved
475,475,80,42441.80,Personal,2.41,60,9/22/2021,Rejected
476,476,37,28469.59,Mortgage,6.24,24,2/21/2020,Closed
477,477,27,19525.90,Mortgage,9.70,60,1/19/2021,Rejected
478,478,5,44760.83,Personal,2.90,12,1/11/2021,Rejected
479,479,59,41589.79,Personal,3.94,12,12/31/2022,Closed
480,480,88,41181.72,Personal,4.50,48,6/14/2021,Closed
481,481,66,36689.21,Personal,4.24,12,12/11/2020,Closed
482,482,99,31096.50,Personal,6.64,48,4/25/2020,Closed
483,483,57,18974.35,Mortgage,3.11,60,12/26/2021,Rejected
484,484,61,21707.42,Mortgage,5.55,36,10/31/2022,Closed
485,485,97,32709.08,Personal,4.60,12,12/11/2021,Rejected
486,486,96,9470.70,Mortgage,6.80,48,12/10/2021,Rejected
487,487,60,41562.92,Mortgage,3.18,36,2/20/2021,Approved
488,488,64,46994.84,Auto,5.98,36,12/16/2020,Approved
489,489,32,5801.44,Personal,7.66,60,10/17/2021,Closed
490,490,16,2100.33,Personal,7.24,24,6/12/2021,Rejected
491,491,44,7992.31,Mortgage,8.51,36,7/10/2022,Approved
492,492,87,38235.23,Mortgage,9.61,60,7/7/2022,Closed
493,493,90,6283.50,Mortgage,8.69,24,8/15/2020,Closed
494,494,69,19240.23,Mortgage,9.44,36,7/29/2022,Approved
495,495,61,4093.06,Personal,1.16,60,5/11/2021,Rejected
496,496,71,22195.30,Mortgage,6.66,60,8/28/2020,Approved
497,497,34,30589.09,Mortgage,3.41,48,11/26/2021,Closed
498,498,74,31796.97,Personal,8.28,60,2/17/2022,Closed
499,499,86,26426.85,Mortgage,8.37,36,1/6/2021,Approved
500,500,21,46967.29,Auto,1.43,36,9/18/2021,Approved
501,501,19,27025.69,Personal,6.36,12,6/25/2021,Closed
502,502,52,43102.66,Mortgage,8.66,36,5/15/2022,Closed
503,503,42,49658.26,Mortgage,6.29,24,5/9/2020,Approved
504,504,39,12257.52,Personal,4.83,12,4/13/2022,Closed
505,505,45,14011.24,Mortgage,1.69,60,1/4/2022,Closed
506,506,89,26571.61,Auto,7.57,12,10/5/2020,Approved
507,507,13,9936.54,Auto,1.67,24,4/6/2021,Approved
508,508,43,28642.13,Personal,6.38,12,9/27/2020,Closed
509,509,83,34535.11,Auto,9.26,24,3/28/2021,Closed
510,510,71,3959.48,Personal,4.77,60,4/14/2022,Rejected
511,511,95,34388.35,Auto,7.93,12,6/3/2021,Rejected
512,512,66,8813.88,Personal,8.20,36,7/22/2022,Rejected
513,513,45,15666.61,Mortgage,1.09,36,7/10/2022,Approved
514,514,4,37201.68,Mortgage,9.23,24,7/29/2021,Closed
515,515,1,9015.91,Personal,2.70,24,3/23/2021,Approved
516,516,60,27052.47,Auto,3.54,24,9/18/2021,Rejected
517,517,50,29869.59,Personal,8.84,60,5/18/2020,Rejected
518,518,87,9053.54,Mortgage,7.18,24,5/23/2021,Approved
519,519,47,14464.29,Personal,4.35,36,7/11/2020,Closed
520,520,17,30716.73,Mortgage,1.79,36,3/9/2021,Rejected
521,521,86,23598.73,Personal,4.48,24,12/16/2021,Approved
522,522,35,33339.09,Personal,9.70,48,12/13/2020,Closed
523,523,8,42881.13,Auto,1.94,24,8/13/2022,Closed
524,524,56,7616.67,Mortgage,8.62,48,5/30/2020,Rejected
525,525,60,4461.00,Personal,3.93,12,8/3/2020,Closed
526,526,55,33669.60,Personal,6.89,12,10/5/2021,Closed
527,527,7,38761.54,Auto,6.68,36,7/1/2022,Rejected
528,528,65,23016.04,Personal,3.93,12,5/2/2020,Approved
529,529,25,20301.56,Personal,1.49,12,10/31/2021,Approved
530,530,24,30241.82,Personal,2.34,12,2/23/2020,Rejected
531,531,97,28021.24,Auto,6.09,60,4/28/2022,Closed
532,532,75,25018.36,Auto,9.54,60,6/18/2021,Rejected
533,533,96,41116.55,Auto,9.33,24,10/6/2020,Closed
534,534,93,9501.52,Personal,2.02,48,3/18/2021,Rejected
535,535,65,34379.24,Personal,8.88,36,7/17/2021,Rejected
536,536,47,37325.65,Personal,3.10,60,7/11/2021,Approved
537,537,8,45163.80,Auto,9.19,60,7/27/2020,Rejected
538,538,45,47309.91,Personal,7.83,36,11/29/2021,Approved
539,539,29,25885.42,Personal,9.65,60,11/8/2022,Rejected
540,540,31,22248.36,Personal,4.98,36,11/20/2020,Approved
541,541,57,25691.52,Personal,7.58,24,12/18/2020,Closed
542,542,99,36896.38,Mortgage,7.62,24,1/26/2022,Closed
543,543,7,1841.40,Auto,5.47,12,5/18/2021,Closed
544,544,31,9533.05,Personal,9.77,36,11/3/2021,Rejected
545,545,60,45475.65,Personal,3.19,36,1/28/2020,Approved
546,546,56,10576.30,Auto,9.88,24,4/15/2020,Approved
547,547,32,12195.68,Personal,8.31,60,4/6/2022,Rejected
548,548,94,47033.75,Personal,6.54,36,8/19/2021,Approved
549,549,61,15419.74,Personal,1.68,36,2/25/2020,Rejected
550,550,61,15231.69,Mortgage,3.33,60,5/15/2021,Approved
551,551,76,46261.73,Mortgage,8.57,24,1/12/2020,Rejected
552,552,99,19379.02,Auto,7.55,36,3/4/2022,Approved
553,553,64,25203.16,Auto,9.66,36,11/14/2021,Closed
554,554,10,28459.96,Personal,4.57,60,7/21/2021,Approved
555,555,26,43545.84,Personal,9.05,12,8/8/2022,Rejected
556,556,69,4801.00,Personal,8.76,60,8/18/2020,Approved
557,557,87,13781.96,Personal,9.70,60,6/8/2021,Approved
558,558,73,29763.40,Mortgage,3.45,12,5/25/2021,Approved
559,559,97,22296.03,Personal,5.45,36,7/9/2022,Rejected
560,560,37,14635.76,Auto,1.73,12,2/22/2022,Rejected
561,561,30,21072.47,Auto,6.32,48,8/7/2020,Approved
562,562,97,48345.89,Mortgage,7.59,12,3/22/2020,Rejected
563,563,2,2030.60,Auto,3.14,24,2/9/2020,Rejected
564,564,42,8201.75,Auto,2.53,36,12/10/2022,Closed
565,565,68,1914.10,Auto,6.76,48,9/3/2022,Approved
566,566,90,30076.44,Mortgage,4.54,48,7/1/2020,Closed
567,567,94,1633.91,Mortgage,4.84,12,10/21/2020,Rejected
568,568,35,23246.78,Personal,5.24,48,12/4/2020,Approved
569,569,10,43100.61,Auto,5.60,36,11/11/2020,Rejected
570,570,31,5763.04,Auto,2.76,36,12/31/2020,Closed
571,571,79,18893.53,Auto,6.20,60,2/21/2020,Closed
572,572,85,19521.90,Personal,1.62,60,3/19/2022,Closed
573,573,6,18750.46,Mortgage,2.02,24,5/18/2021,Rejected
574,574,65,36645.64,Personal,7.40,12,2/26/2020,Approved
575,575,74,1216.07,Personal,7.58,48,3/27/2022,Approved
576,576,2,39218.29,Auto,3.40,60,9/18/2020,Closed
577,577,9,42113.03,Personal,2.66,36,7/10/2020,Approved
578,578,81,22141.71,Auto,1.49,48,12/10/2021,Approved
579,579,80,44470.69,Mortgage,4.77,12,4/6/2020,Closed
580,580,66,19670.91,Personal,5.58,48,7/10/2021,Approved
581,581,80,35041.42,Auto,9.10,48,11/1/2022,Closed
582,582,99,20052.42,Personal,1.02,24,5/7/2021,Rejected
583,583,59,2854.33,Auto,4.65,12,9/1/2022,Rejected
584,584,92,5087.89,Personal,4.77,48,5/8/2021,Rejected
585,585,13,22660.42,Auto,8.98,36,6/16/2021,Closed
586,586,6,49514.71,Auto,2.76,36,8/11/2022,Approved
587,587,25,9700.29,Auto,1.60,24,8/23/2020,Closed
588,588,63,44883.52,Auto,4.43,60,8/22/2020,Rejected
589,589,59,46050.32,Mortgage,6.51,12,6/24/2022,Approved
590,590,90,21072.79,Mortgage,8.72,48,4/6/2020,Approved
591,591,46,23629.45,Mortgage,3.42,24,2/10/2022,Approved
592,592,15,25638.20,Mortgage,3.26,36,7/20/2021,Approved
593,593,66,38749.94,Auto,3.93,48,3/5/2020,Rejected
594,594,86,7062.49,Mortgage,2.06,36,3/1/2020,Closed
595,595,42,17103.23,Mortgage,9.79,48,8/9/2022,Approved
596,596,92,9364.41,Personal,5.87,12,8/2/2020,Approved
597,597,17,44042.29,Auto,3.45,36,2/13/2020,Approved
598,598,23,4455.39,Personal,4.26,24,12/15/2020,Rejected
599,599,15,37637.50,Mortgage,8.79,24,1/23/2020,Rejected
600,600,38,22547.32,Mortgage,7.06,24,10/22/2021,Closed
601,601,56,36015.60,Mortgage,5.98,24,12/24/2020,Closed
602,602,34,44604.87,Mortgage,7.52,60,1/4/2022,Approved
603,603,94,17643.45,Auto,7.80,48,1/31/2021,Rejected
604,604,65,12123.07,Auto,2.75,48,11/10/2020,Approved
605,605,80,32860.71,Mortgage,2.43,48,12/28/2021,Rejected
606,606,89,49878.77,Auto,9.70,60,3/29/2020,Rejected
607,607,87,36745.91,Mortgage,2.67,24,11/17/2021,Closed
608,608,97,39985.50,Mortgage,5.18,12,9/6/2020,Closed
609,609,34,31863.00,Personal,9.85,24,3/10/2020,Rejected
610,610,73,19040.99,Mortgage,4.75,60,6/19/2020,Approved
611,611,16,33077.57,Personal,5.63,12,2/26/2021,Rejected
612,612,50,7298.96,Personal,8.19,60,7/15/2022,Rejected
613,613,69,24952.08,Auto,4.06,36,4/20/2022,Rejected
614,614,42,29079.85,Personal,4.88,48,10/22/2022,Closed
615,615,62,45430.75,Auto,3.99,48,6/2/2021,Rejected
616,616,12,46066.25,Auto,3.59,60,10/8/2021,Rejected
617,617,69,3946.10,Mortgage,5.25,12,10/29/2022,Closed
618,618,87,31962.18,Personal,7.71,36,4/17/2021,Closed
619,619,72,40023.15,Auto,8.81,36,4/2/2022,Rejected
620,620,99,27285.97,Auto,5.23,24,12/17/2021,Rejected
621,621,80,5687.84,Personal,3.89,24,5/1/2020,Approved
622,622,84,12403.74,Mortgage,9.20,12,10/31/2020,Closed
623,623,28,16368.55,Personal,4.02,24,10/31/2021,Rejected
624,624,30,33477.17,Personal,7.98,48,9/16/2020,Closed
625,625,75,4213.35,Personal,7.74,60,12/25/2022,Closed
626,626,50,27931.39,Mortgage,1.45,48,6/25/2021,Closed
627,627,17,6337.79,Mortgage,2.60,36,10/25/2021,Rejected
628,628,10,20360.87,Mortgage,6.16,36,6/20/2021,Approved
629,629,88,21852.26,Personal,8.81,60,7/30/2021,Closed
630,630,95,23140.05,Mortgage,6.35,12,8/29/2022,Rejected
631,631,11,35832.60,Personal,7.68,36,12/27/2022,Rejected
632,632,47,4978.62,Personal,7.61,12,8/13/2022,Approved
633,633,8,14143.87,Mortgage,5.45,48,9/5/2021,Closed
634,634,31,32415.36,Mortgage,6.05,24,1/13/2021,Closed
635,635,37,47234.71,Personal,1.64,60,8/10/2022,Approved
636,636,33,31419.08,Auto,9.35,24,8/1/2022,Closed
637,637,9,44284.94,Mortgage,7.07,12,6/10/2020,Closed
638,638,46,48451.89,Mortgage,2.39,12,6/16/2022,Rejected
639,639,3,44311.31,Personal,3.20,48,5/9/2021,Rejected
640,640,13,48638.14,Auto,1.04,48,3/27/2020,Rejected
641,641,28,39075.03,Auto,3.38,12,4/30/2022,Rejected
642,642,52,44470.66,Personal,3.85,48,11/29/2021,Rejected
643,643,61,25081.13,Personal,7.15,60,9/13/2022,Approved
644,644,24,17926.51,Auto,5.29,36,3/2/2021,Rejected
645,645,10,49985.82,Auto,8.59,60,3/18/2021,Rejected
646,646,42,5790.24,Personal,1.78,12,11/16/2020,Approved
647,647,37,47951.73,Mortgage,7.36,36,11/2/2022,Approved
648,648,15,22112.84,Auto,8.87,12,1/1/2021,Approved
649,649,28,2096.78,Auto,4.79,60,3/14/2020,Closed
650,650,37,40347.81,Auto,3.60,12,5/21/2020,Closed
651,651,65,22766.62,Auto,5.01,48,4/10/2020,Approved
652,652,13,40135.62,Personal,8.10,12,9/6/2020,Rejected
653,653,59,3196.01,Mortgage,9.27,60,2/16/2020,Rejected
654,654,68,48733.18,Auto,1.59,48,11/29/2021,Approved
655,655,56,33880.86,Mortgage,5.76,36,5/9/2022,Closed
656,656,30,3351.81,Personal,6.76,60,12/24/2022,Rejected
657,657,64,1227.69,Personal,1.16,24,7/2/2022,Rejected
658,658,67,30106.08,Personal,2.63,24,12/8/2021,Approved
659,659,20,48848.47,Mortgage,1.56,60,7/23/2021,Closed
660,660,99,26675.97,Auto,3.61,60,11/21/2021,Closed
661,661,27,18340.82,Personal,2.85,24,4/9/2022,Rejected
662,662,12,47007.37,Auto,5.38,24,7/19/2022,Approved
663,663,41,49213.73,Mortgage,6.90,24,12/16/2021,Rejected
664,664,80,39439.76,Personal,8.58,60,3/5/2022,Rejected
665,665,96,36177.82,Personal,3.74,48,12/2/2022,Approved
666,666,51,1101.12,Auto,1.45,12,1/7/2021,Closed
667,667,97,16370.45,Personal,1.03,12,11/6/2022,Approved
668,668,80,46333.64,Mortgage,8.60,48,10/14/2022,Closed
669,669,29,19038.65,Mortgage,8.90,12,2/9/2020,Approved
670,670,91,17394.40,Personal,1.91,48,9/10/2020,Approved
671,671,95,27321.85,Personal,1.09,48,11/27/2021,Closed
672,672,51,22941.53,Auto,8.20,12,6/20/2022,Approved
673,673,59,43081.10,Mortgage,6.77,12,12/21/2020,Approved
674,674,88,5003.11,Auto,6.01,12,7/5/2020,Closed
675,675,31,33278.72,Mortgage,5.80,36,8/12/2022,Approved
676,676,9,35162.32,Mortgage,7.96,12,9/12/2021,Approved
677,677,70,44125.53,Mortgage,3.64,60,6/3/2022,Closed
678,678,30,21373.44,Mortgage,4.50,60,8/24/2022,Closed
679,679,90,15455.26,Mortgage,1.70,36,9/25/2021,Rejected
680,680,40,31701.48,Personal,6.10,60,3/24/2020,Closed
681,681,7,36521.33,Mortgage,9.65,12,6/29/2022,Approved
682,682,72,9377.98,Personal,3.55,36,1/15/2020,Closed
683,683,59,8750.02,Personal,9.36,24,3/27/2020,Closed
684,684,11,13916.55,Auto,7.56,24,1/10/2020,Approved
685,685,3,13147.95,Personal,3.10,48,3/21/2021,Closed
686,686,4,37782.05,Auto,6.97,12,6/8/2022,Approved
687,687,97,27004.43,Mortgage,4.30,48,10/31/2022,Rejected
688,688,20,27841.75,Personal,2.10,24,8/11/2020,Rejected
689,689,5,1720.41,Personal,1.83,60,7/17/2020,Approved
690,690,34,49718.62,Auto,1.16,36,11/20/2020,Rejected
691,691,14,41659.71,Auto,8.18,24,7/12/2020,Closed
692,692,13,22739.56,Auto,8.96,48,4/2/2021,Approved
693,693,61,4277.23,Personal,5.34,60,7/1/2022,Rejected
694,694,49,35020.11,Mortgage,5.68,36,11/28/2020,Closed
695,695,45,27217.26,Auto,7.22,60,6/4/2021,Closed
696,696,53,34199.41,Auto,7.31,24,1/4/2020,Rejected
697,697,24,34201.30,Mortgage,3.92,60,1/31/2020,Closed
698,698,94,8581.98,Mortgage,2.43,60,8/11/2020,Rejected
699,699,63,17111.68,Mortgage,4.87,48,6/17/2022,Closed
700,700,75,1870.24,Mortgage,7.27,60,11/30/2022,Closed
701,701,9,49130.88,Mortgage,8.24,36,10/8/2021,Closed
702,702,63,40516.81,Auto,1.80,24,6/26/2020,Approved
703,703,56,46511.62,Auto,6.29,12,8/24/2022,Closed
704,704,77,3162.40,Mortgage,1.49,60,10/29/2020,Approved
705,705,77,25517.00,Personal,8.42,24,12/5/2020,Rejected
706,706,96,37624.25,Personal,7.00,60,2/9/2021,Rejected
707,707,71,6081.53,Mortgage,7.27,60,12/14/2021,Approved
708,708,75,39077.26,Auto,7.86,48,12/2/2021,Rejected
709,709,42,32727.61,Auto,5.46,24,5/31/2022,Approved
710,710,1,49262.81,Mortgage,3.69,36,4/29/2021,Approved
711,711,64,7902.42,Personal,8.07,12,11/18/2022,Closed
712,712,92,31834.59,Personal,8.00,60,9/15/2020,Approved
713,713,72,47409.58,Mortgage,2.21,24,4/9/2021,Approved
714,714,15,37439.80,Auto,9.12,24,12/24/2021,Rejected
715,715,69,17471.25,Mortgage,2.99,60,6/28/2020,Rejected
716,716,22,6843.29,Auto,3.76,12,9/21/2022,Closed
717,717,20,48224.56,Personal,2.94,60,12/24/2021,Closed
718,718,68,4523.28,Mortgage,9.69,12,8/12/2021,Rejected
719,719,45,48783.25,Personal,3.70,24,5/23/2022,Closed
720,720,89,15872.07,Mortgage,9.74,60,9/23/2022,Closed
721,721,80,43155.24,Mortgage,6.74,24,2/20/2020,Closed
722,722,40,28161.28,Auto,2.59,60,5/13/2022,Rejected
723,723,46,45716.94,Mortgage,5.98,60,6/12/2020,Closed
724,724,91,21904.33,Personal,8.94,36,9/26/2020,Approved
725,725,63,42640.39,Personal,6.06,48,2/6/2022,Rejected
726,726,93,12680.87,Mortgage,2.19,60,10/15/2022,Approved
727,727,12,23870.33,Personal,3.58,60,10/27/2021,Rejected
728,728,52,42468.82,Auto,3.02,24,12/13/2021,Closed
729,729,7,6799.72,Mortgage,2.13,12,12/9/2022,Approved
730,730,88,36703.08,Auto,3.95,24,4/28/2021,Rejected
731,731,55,22406.72,Personal,6.95,48,2/22/2021,Rejected
732,732,5,26147.53,Mortgage,4.44,60,9/3/2022,Approved
733,733,47,29372.56,Auto,4.99,24,12/30/2021,Rejected
734,734,97,14507.34,Mortgage,3.89,12,7/13/2022,Approved
735,735,38,5722.22,Mortgage,9.95,48,10/15/2020,Rejected
736,736,43,1914.31,Personal,6.28,48,8/13/2020,Approved
737,737,70,22115.18,Auto,8.50,60,1/24/2021,Closed
738,738,8,14174.67,Personal,4.97,48,6/7/2020,Approved
739,739,86,32013.57,Mortgage,2.52,12,1/3/2022,Closed
740,740,50,36080.96,Personal,8.62,24,1/16/2022,Closed
741,741,78,25683.49,Mortgage,7.87,48,10/22/2020,Closed
742,742,9,31329.10,Mortgage,3.97,36,3/6/2021,Approved
743,743,13,28476.56,Mortgage,6.46,24,4/10/2022,Closed
744,744,50,1224.32,Auto,1.84,12,4/29/2022,Rejected
745,745,96,42243.39,Auto,1.24,12,7/8/2021,Approved
746,746,78,3918.56,Mortgage,8.34,60,11/27/2020,Approved
747,747,35,21106.68,Mortgage,9.48,48,1/3/2021,Approved
748,748,25,6439.91,Personal,4.10,60,1/31/2022,Rejected
749,749,61,33453.38,Personal,6.38,48,1/24/2022,Approved
750,750,31,16953.80,Personal,7.46,24,10/6/2020,Closed
751,751,49,4486.46,Mortgage,7.71,60,12/31/2020,Rejected
752,752,43,3222.29,Personal,5.33,60,11/25/2021,Closed
753,753,45,12619.95,Personal,6.52,60,8/5/2022,Approved
754,754,84,33695.97,Auto,6.91,60,2/14/2020,Closed
755,755,7,36192.85,Auto,1.93,36,12/14/2020,Closed
756,756,74,7293.09,Auto,6.81,36,2/20/2020,Rejected
757,757,6,7816.50,Auto,5.60,60,10/11/2020,Rejected
758,758,89,30068.12,Mortgage,4.41,48,8/21/2022,Rejected
759,759,50,47906.05,Mortgage,3.36,60,5/2/2020,Approved
760,760,70,28092.64,Personal,6.74,36,11/3/2022,Rejected
761,761,45,35875.36,Auto,2.50,36,12/17/2022,Rejected
762,762,54,29195.38,Mortgage,8.30,60,11/22/2022,Rejected
763,763,17,6136.95,Auto,2.55,60,12/25/2020,Closed
764,764,86,47376.74,Personal,7.94,48,12/31/2022,Approved
765,765,87,4527.26,Mortgage,8.36,36,7/2/2022,Rejected
766,766,29,38233.64,Auto,9.46,60,5/31/2022,Rejected
767,767,64,48988.26,Personal,5.17,12,6/12/2020,Approved
768,768,71,16630.86,Auto,1.57,60,10/1/2021,Closed
769,769,99,9409.88,Personal,7.10,36,10/20/2021,Rejected
770,770,20,28742.54,Auto,3.54,12,11/19/2021,Rejected
771,771,26,39958.26,Auto,1.83,12,9/27/2021,Closed
772,772,93,47524.28,Personal,8.70,12,9/3/2020,Closed
773,773,29,34990.04,Auto,2.26,48,6/29/2020,Closed
774,774,7,17457.78,Personal,5.56,60,5/2/2020,Closed
775,775,34,25222.96,Personal,8.10,12,3/10/2020,Rejected
776,776,5,38298.83,Auto,2.79,48,5/27/2021,Rejected
777,777,77,39608.69,Personal,9.07,36,10/16/2022,Closed
778,778,6,4647.43,Mortgage,3.98,12,6/22/2021,Closed
779,779,96,31073.24,Personal,4.57,60,1/14/2021,Closed
780,780,33,48401.13,Personal,2.18,12,11/3/2020,Rejected
781,781,43,39477.58,Auto,6.80,36,3/3/2020,Approved
782,782,59,1358.82,Mortgage,5.46,36,5/12/2022,Rejected
783,783,33,12022.14,Personal,9.77,12,8/13/2020,Closed
784,784,83,22805.43,Auto,7.28,60,8/28/2020,Approved
785,785,61,35607.20,Auto,7.83,48,9/3/2022,Approved
786,786,18,28207.09,Personal,2.79,12,1/12/2021,Closed
787,787,14,4789.07,Mortgage,7.41,36,11/18/2020,Approved
788,788,21,37175.16,Mortgage,6.02,48,12/5/2020,Approved
789,789,39,42096.97,Auto,4.63,60,2/6/2020,Closed
790,790,34,11082.13,Personal,8.04,12,6/29/2020,Rejected
791,791,31,4303.76,Personal,9.81,36,10/3/2022,Approved
792,792,81,39756.92,Mortgage,1.85,48,1/18/2021,Closed
793,793,7,32381.87,Mortgage,8.10,24,11/1/2021,Rejected
794,794,85,40371.70,Mortgage,9.28,48,11/8/2022,Rejected
795,795,71,28763.24,Personal,3.84,36,5/2/2020,Approved
796,796,1,21998.36,Personal,4.27,36,7/3/2020,Closed
797,797,86,48190.81,Auto,8.15,24,8/29/2020,Rejected
798,798,22,39218.03,Mortgage,9.58,24,5/13/2020,Rejected
799,799,87,21183.90,Auto,9.45,24,12/5/2022,Rejected
800,800,92,45468.39,Auto,1.50,60,5/22/2022,Rejected
801,801,63,49681.46,Mortgage,8.84,36,12/30/2022,Closed
802,802,62,16103.59,Personal,6.28,12,1/27/2020,Closed
803,803,46,44731.36,Personal,4.79,60,8/6/2022,Rejected
804,804,57,3224.48,Personal,8.61,36,9/27/2021,Rejected
805,805,94,11503.10,Personal,8.20,48,8/18/2022,Approved
806,806,45,8884.70,Mortgage,5.58,24,11/6/2020,Closed
807,807,74,18473.09,Mortgage,4.70,48,4/20/2020,Closed
808,808,76,28568.51,Mortgage,5.25,12,8/11/2020,Rejected
809,809,80,36279.01,Personal,3.87,60,2/6/2020,Approved
810,810,85,45237.39,Mortgage,7.12,48,3/16/2022,Closed
811,811,13,8768.83,Auto,9.03,12,3/27/2021,Approved
812,812,68,29335.89,Auto,3.25,48,10/5/2020,Rejected
813,813,37,28179.97,Personal,8.43,36,11/30/2021,Closed
814,814,94,23465.22,Mortgage,4.25,48,10/24/2020,Approved
815,815,90,35034.55,Auto,2.19,24,12/21/2021,Closed
816,816,14,26154.69,Personal,1.36,24,9/1/2021,Rejected
817,817,37,27959.38,Personal,5.31,36,5/31/2020,Closed
818,818,89,45263.22,Auto,6.11,60,1/23/2022,Rejected
819,819,91,43153.34,Personal,1.05,24,5/15/2021,Approved
820,820,14,29289.37,Auto,6.87,48,3/26/2022,Approved
821,821,66,8654.27,Mortgage,5.67,24,9/20/2022,Approved
822,822,66,47976.37,Personal,9.98,36,9/21/2022,Rejected
823,823,33,31512.30,Auto,1.94,60,1/11/2022,Approved
824,824,2,40566.26,Mortgage,7.35,36,2/22/2022,Rejected
825,825,98,3696.07,Auto,2.95,48,12/17/2022,Approved
